,Season,Name,Team,IP,Stf+ FA,Stf+ SI,Stf+ FC,Stf+ FS,Stf+ SL,Stf+ CU,Stf+ CH,Stf+ KC,Stf+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID,botCmd FA,botCmd SI,botCmd FC,botCmd FS,botCmd SL,botCmd CU,botCmd CH,botCmd KC,botOvr,botStf,botCmd,botxRV100,botERA,botStf FA,botStf SI,botStf FC,botStf FS,botStf SL,botStf CU,botStf CH,botStf KC,Loc+ FA,Loc+ SI,Loc+ FC,Loc+ FS,Loc+ SL,Loc+ CU,Loc+ CH,Loc+ KC,Loc+ FO,G_steamer,GS_steamer,IP_steamer,K/9_steamer,BB/9_steamer,HR/9_steamer,BABIP_steamer,LOB%_steamer,GB%_steamer,ERA_steamer,FIP_steamer,WAR_steamer,G_zips,GS_zips,IP_zips,K/9_zips,BB/9_zips,HR/9_zips,BABIP_zips,LOB%_zips,GB%_zips,ERA_zips,FIP_zips,WAR_zips
1073,2023,Luis Castillo,- - -,150.1,112.97963636363636,93.13680672268906,,,108.52859848484847,,99.5405017921147,,,104.33282536027252,102.01756668089172,103.86697984386343,Luis Castillo,15689,622491,53.69554299393938,50.23009541176471,,,58.86022886363636,,53.92968100358423,,59.19521135674381,62.08357827613728,55.74386837988828,-0.4515919193934557,3.2889335275339184,65.59200175757576,56.41935843697479,,,54.11024437499999,,62.81545007168458,,102.31636363636365,102.02117647058824,,,102.28276515151516,,101.26666666666668,,,32.0,32.0,195.0,9.5,2.9,0.9,0.294,74.60%,48.50%,3.34,3.39,3.5,40.0,0.0,47.0,7.28,3.06,1.15,0.303,68.90%,,4.6,4.37,-0.2
1074,2024,Luis Castillo,SEA,197.0,95.45453267744202,81.81759581881532,,,117.49774647887322,,83.345,,,96.02040816326532,103.4849921507064,101.68593406593406,Luis Castillo,15689,622491,53.92422167955026,44.50986789198605,,,50.829472464788736,,56.82831492,,58.70657336553444,56.37938436896229,54.78768085696477,-0.4133041040822687,3.710406201308819,56.38917903021785,57.48301980836238,,,53.242123957746486,,61.9098598,,103.5742094167252,103.26463414634144,,,100.30028169014084,,108.037,,,32.0,32.0,194.922,9.43071,2.7284,1.121,0.290679,0.741423,0.435129,3.6493,3.80337,3.33961,30.0,30.0,176.3,9.54623,2.65457,0.918888,0.281319,0.746528,,3.26716,3.44789,3.91285
1075,2024,Luis Castillo,SEA,197.0,95.45453267744202,81.81759581881532,,,117.49774647887322,,83.345,,,96.02040816326532,103.4849921507064,101.68593406593406,Luis Castillo,15689,622491,53.92422167955026,44.50986789198605,,,50.829472464788736,,56.82831492,,58.70657336553444,56.37938436896229,54.78768085696477,-0.4133041040822687,3.710406201308819,56.38917903021785,57.48301980836238,,,53.242123957746486,,61.9098598,,103.5742094167252,103.26463414634144,,,100.30028169014084,,108.037,,,1.0,0.0,1.0,7.0371,3.5289,1.13,0.302451,0.705689,0.455674,4.57641,4.63956,-0.00164609,30.0,30.0,176.3,9.54623,2.65457,0.918888,0.281319,0.746528,,3.26716,3.44789,3.91285
1076,2025,Luis Castillo,SEA,71.1,116.3460554371002,100.38032786885243,,,73.79609375,,92.54756097560976,,,99.82892018779344,105.6418779342723,104.26140845070422,Luis Castillo,15689,622491,58.90272019189765,53.38391786885245,,,52.6818478125,,48.2520762195122,,53.64917110074627,52.00205983208955,58.58564299440298,-0.1632120802238806,3.711198246268656,48.53224703624733,58.2976468852459,,,52.2556161328125,,59.43857445121951,,106.80341151385926,102.91584699453551,,,105.66249999999998,,105.49512195121952,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,2022,Nabil Crismatt,SDP,81.1,62.304945054945065,73.48205128205127,,,,84.46253968253968,114.59562043795624,,,95.62612275449104,98.52619760479034,98.02305389221554,Nabil Crismatt,17732,622503,52.93620967032968,37.50422,,,20.0,44.15966447619047,60.20741620437957,,51.156464166043385,55.77736341810022,50.44854277486911,0.1022511742707554,4.417399768137622,37.23897456043956,44.11062416666667,,,44.08249,57.39134790476191,58.5464210510949,,97.9054945054945,96.69102564102565,,,,90.8663492063492,102.68861313868616,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,2023,Nabil Crismatt,SDP,67.1,64.69677419354838,86.37377049180328,,,102.93999999999998,90.41666666666664,103.39154135338342,,,90.75974938432564,101.00205526582648,100.09811132840792,Nabil Crismatt,17732,622503,52.73133217741934,38.50301746216898,,,63.472964000000005,49.36956231481481,64.99913088345866,,57.87811836158191,54.118395875706206,58.55107371939737,-0.3675388135593221,3.4150143032015072,38.63918810483871,49.9455619924338,,,35.558716,55.61270527777778,59.28810336466165,,102.41169354838708,94.67213114754097,,,129.94,92.86249999999998,104.07086466165411,,,,,,,,,,,,,,,44.0,5.0,82.1,8.64,2.52,1.09,0.289,71.80%,,3.83,3.76,0.7
1079,2023,Seranthony Domínguez,PHI,51.0,127.79322580645162,109.20190114068438,105.0625,,137.73349753694583,,86.9205128205128,,,122.0312272174969,97.91032806804374,102.89416767922228,Seranthony Dominguez,19249,622554,44.89750822580645,50.84222863117871,,,41.350610985221685,,55.02576868421051,,57.30344278250303,65.33561420413125,47.85677292831107,-0.3308637181044955,3.4700265370595385,70.2100955483871,70.47080079847909,,,54.10649817733988,,52.68145868421052,,95.67161290322584,99.33764258555132,78.6125,,98.47931034482755,,106.2102564102564,,,67.0,0.0,67.0,10.27,3.89,0.94,0.295,74.90%,45.30%,3.54,3.6,0.6,57.0,0.0,52.1,10.33,4.13,0.86,0.282,72.90%,,3.61,3.55,0.5
1080,2024,Seranthony Domínguez,PHI,50.0,135.46526946107784,123.2888888888889,,,112.57268907563022,,87.04117647058823,,,123.40838183934804,94.31350407450527,100.3541327124563,Seranthony Dominguez,19249,622554,43.94011353293411,48.90683591269842,,,35.39932680672268,,32.429498181818175,,49.91438584400466,62.48146847497089,43.00251997671713,0.131884644935972,4.528189126891736,66.68819874251497,70.34428142857142,,,52.25651949579834,,52.45257484848485,,93.1383233532934,97.91309523809524,,,94.5941176470588,,76.41764705882353,,,63.0,0.0,63.0,9.51649,3.83021,1.112,0.292939,0.734604,0.428086,3.97293,4.1772,0.495353,57.0,0.0,52.0,10.2115,4.32692,1.21154,0.296875,0.730897,,4.15385,4.23581,0.350103
1081,2025,Seranthony Domínguez,PHI,20.0,119.1034090909091,100.31617647058825,,,120.30956521739132,,21.66,,,114.77335164835168,97.51675824175828,99.8,Seranthony Dominguez,19249,622554,36.63988636871509,49.131163,,,48.82371941666667,,38.039404000000005,,45.98123133689839,58.26105229946525,42.46442612299466,0.2848046791443849,4.383223957219252,58.36643212290503,68.67376942857142,,,53.22975975000001,,62.550338,,95.2352272727273,93.6970588235294,,,103.3565217391304,,105.18,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,2021,Antonio Senzatela,COL,73.1,74.75370078740157,,,,103.95567375886525,94.17623762376238,99.05677966101696,,,86.27749338040603,102.0667255075022,96.5721977052074,Antonio Senzatela,15488,622608,56.98915626771653,,,,47.815710035461,35.75330000000001,61.162300762711865,,46.83532870712401,35.01058199648197,56.31151812664909,0.3403917590149516,4.9560242744063325,39.39061296062992,,,,40.10623287234043,40.3244106930693,35.882663135593226,,102.9116535433071,,,,101.02198581560285,104.15643564356436,98.23389830508474,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,2022,Antonio Senzatela,COL,156.2,72.51882621951219,74.4921052631579,,,91.60078328981724,90.23214285714288,92.47046979865772,,,80.86876301541025,103.2624739691795,96.71591003748436,Antonio Senzatela,15488,622608,58.523286958841446,53.07726526315789,,,57.25108439947782,50.2918935,45.69974644295301,,49.54881803742203,35.479192656964656,58.85055616216216,0.2054807858627858,4.572243646569647,39.25197955030488,42.253711315789474,,,36.78597989556135,41.09287157142857,35.96621630872483,,103.78681402439024,109.24473684210528,,,103.76566579634466,102.10714285714286,95.22214765100672,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,2023,Antonio Senzatela,COL,92.1,70.19299516908214,73.52142857142857,,,88.99029126213593,93.08686868686873,85.23571428571428,,,78.00817402768625,103.01951219512196,96.50085695451553,Antonio Senzatela,15488,622608,58.24124731884059,43.46596257142858,,,57.292542985436896,41.11346777777777,41.148778928571424,,47.80027067061144,35.433300368178834,56.03916229454308,0.2756020841551611,4.37972604207758,41.63948748792272,46.44092257142857,,,34.44498737864077,37.7485582828283,33.72152491071428,,102.7957729468599,99.98714285714286,,,107.17063106796115,102.67777777777778,94.09017857142857,,,26.0,26.0,145.0,5.47,2.36,1.34,0.329,66.70%,49.20%,5.43,4.75,1.0,22.0,22.0,115.0,5.32,2.5,1.1,0.315,67.60%,,4.93,4.48,1.1
1085,2023,Luis Severino,NYY,102.0,117.14846938775511,102.13529411764706,104.2064,,131.744674556213,,81.98306010928961,,,111.20724009900994,101.79387376237624,102.63316831683171,Luis Severino,15890,622663,57.78446463010204,46.73457764705883,48.17154607999999,,59.93148514792899,,54.632673251366114,,55.504729871873096,54.41514006711411,58.62894071384991,-0.2160754301403294,3.642210061012813,52.48311959183674,46.10637352941177,63.50634424,,50.42354792899408,,55.50813128415299,,102.8376275510204,98.52352941176471,93.80320000000002,,102.3724852071006,,100.56284153005464,,,24.0,24.0,136.0,9.93,2.73,1.14,0.29,74.60%,41.60%,3.6,3.58,2.1,21.0,20.0,104.1,9.32,2.67,1.04,0.269,72.60%,,3.54,3.57,1.7
1086,2024,Luis Severino,NYY,89.1,103.08160762942778,92.4422222222222,109.70653061224488,,125.96840390879476,,80.38688524590164,,,103.65452069191088,103.26109839554005,101.15903211524292,Luis Severino,15890,622663,57.23070520435966,46.68218717948718,48.78260847833871,,60.50210104234527,,55.242431639344254,,55.43478007936508,49.86415656898657,58.81048794261295,-0.2104260012210012,4.014722918192918,47.4032769346049,51.16972692307692,58.16714573755819,,45.76740967426709,,56.08189059016394,,104.06553133514988,90.8688888888889,100.47836734693878,,109.14657980456025,,99.2045901639344,,,25.92,25.92,146.813,8.61191,2.97409,1.358,0.292383,0.724328,0.414095,4.28739,4.42895,1.62739,18.0,17.0,86.3,8.2387,3.02433,1.25145,0.293173,0.658436,,4.79722,4.37903,1.08238
1087,2025,Luis Severino,NYM,64.0,96.959068627451,93.32890995260662,90.48113207547168,,147.86160714285708,,89.47065217391305,,,105.67062737642588,100.01178707224337,99.8448669201521,Luis Severino,15890,622663,50.688415612745096,58.10351402843602,56.93434745283019,,42.83164680851065,,37.88517728260869,,51.19496147198481,51.10987737891738,52.828283133903135,-0.0198206362773029,3.926286296296296,47.94325436274511,55.7731417535545,46.0164554716981,,56.54302574468086,,56.77626880434784,,100.90441176470588,103.8957345971564,94.05943396226414,,96.6375,,90.50434782608696,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,2021,Elieser Hernández,MIA,25.2,83.16301886792452,,,,125.70569620253164,,78.91111111111111,,,97.94701986754968,108.04635761589404,107.25209713024282,Elieser Hernandez,16933,622694,66.69415471698112,,,,67.14212158227848,,30.59497518518518,,65.04898604856513,45.259145033112574,70.05601055187638,-0.8755869094922736,3.1320575717439296,39.34421226415094,,,,58.29051784810126,,43.247972222222224,,108.7366037735849,,,,110.19050632911392,,89.54444444444445,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,2022,Elieser Hernández,MIA,51.2,76.78717339667458,84.28,,,128.79964539007094,,88.22900000000001,,,96.25427872860637,105.00660146699266,101.5080684596577,Elieser Hernandez,16933,622694,65.70265090261282,44.560772,,,53.24876287234043,,51.2526603,,55.72434742053789,43.72242440097801,61.821489205378974,-0.1910603545232273,3.977431833740831,35.993531377672205,43.467424,,,54.140241808510645,,48.72946720000001,,108.50356294536816,93.92,,,103.72943262411349,,95.549,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,2023,Elieser Hernández,MIA,62.1,78.84587737843552,79.50379746835445,,,120.60962025316456,,83.32432432432434,,,94.60989829547066,102.23143027312176,99.94922692078616,Elieser Hernandez,16933,622694,58.12168953488372,60.0965193670886,,,61.67231686075949,,35.90286695945946,,52.14789897716896,45.35924796347032,57.76290706849315,-0.0018530684931506,3.963541607305936,41.08485583509515,45.08332873417722,,,49.77762192405064,,48.91704864864865,,103.3353065539112,102.50506329113924,,,105.75113924050632,,89.33445945945945,,,40.0,0.0,40.0,9.99,2.24,1.36,0.282,75.00%,31.10%,3.72,3.74,0.3,27.0,20.0,103.1,9.32,2.7,1.48,0.274,71.30%,,4.18,4.31,1.0
1091,2022,Miguel Díaz,SDP,42.0,87.40254777070064,135.91428571428574,,,114.02307692307691,,117.68614958448757,,,103.88920863309356,95.25064748201436,98.43856115107916,Miguel Diaz,18815,622766,45.94892,,,,20.0,,53.268233213296405,,44.807838661870505,56.27368653237411,48.41022978417267,0.5099092086330935,5.028886517985612,41.86172066878981,,,,36.72928307692308,,65.24542047091411,,96.51433121019107,174.05714285714288,,,74.69999999999999,,94.001108033241,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,2021,Jimmy Cordero,CHW,26.2,79.93846153846155,93.6832,77.56363636363636,,131.42878787878786,,85.51304347826088,116.83333333333331,,97.52641509433964,101.00330188679246,100.75542452830187,Jimmy Cordero,15690,622772,45.72952,48.01181199999999,73.06811272727272,,48.259741969696975,,49.084466086956525,44.46638,58.76264483490566,63.106941061320754,49.85839160377359,-0.4558987264150944,3.7615890094339615,57.30218000000001,69.34408756,45.67388454545455,,62.66402439393941,,49.53587847826088,52.186150833333336,107.47179487179486,98.492,121.89090909090908,,103.35151515151516,,104.78478260869562,91.51666666666668,,,,,,,,,,,,,,,,,,,,,,,,,
1093,2024,Jimmy Cordero,NYY,32.2,173.73333333333335,143.0091922005571,,,99.83776223776223,,80.07142857142857,,,130.24958173335932,99.03018958975714,104.27271111060163,Jimmy Cordero,15690,622772,80.0,43.02196685236769,,,50.26551678321679,,21.29687857142857,,53.6910712038835,66.5006972038835,46.61396559223301,-0.1023003106796116,4.176912310679612,80.0,64.87815629526462,,,69.77427300699301,,50.41932571428572,,132.4333333333333,96.29916434540392,,,105.66923076923077,,88.12857142857145,,,0.9497,0.0107,1.0,9.1791,3.3354,0.904,0.303108,0.729734,0.49598,3.72177,3.78462,0.00824641,36.0,0.0,41.7,10.5755,3.23741,1.29496,0.287129,0.673077,,4.31655,4.21427,0.1457
1094,2024,Angel Perdomo,PIT,29.0,98.76303630363036,,,,98.28636363636366,,88.91176470588233,,,97.8981595092024,98.9740286298569,101.89447852760732,Angel Perdomo,17759,622780,59.98588316831683,,,,44.80260935064936,,44.33810764705883,,56.22950516326532,59.431874061224505,56.83296720408165,-0.2597055102040817,3.940804673469387,61.621970330033,,,,56.16437733766232,,55.941749411764704,,102.23894389438944,,,,95.13246753246752,,88.0558823529412,,,1.0,0.0,1.0,11.7243,4.2858,1.085,0.290731,0.761149,0.377909,3.60432,3.81556,0.00799251,42.0,0.0,43.7,12.7689,5.14874,1.2357,0.301075,0.731225,,4.11899,4.26191,0.161932
1095,2023,Jesus Tinoco,TEX,20.2,103.95333333333336,97.5,,,127.42571428571428,107.26923076923076,45.26666666666667,,,110.38771428571428,102.02685714285715,103.86142857142858,Jesus Tinoco,16300,622786,42.33496933333333,32.51363418300654,,,73.36524707142858,50.411846410256416,20.0,,53.05058508571429,53.79761137142857,49.85675431428572,-0.0594597714285714,3.877132628571429,56.76797066666666,56.128271437908495,,,51.14844121428571,57.112737179487176,30.946033333333336,,115.58,90.73071895424836,,,109.35071428571428,117.6897435897436,64.96666666666665,,,,,,,,,,,,,,,46.0,2.0,59.0,7.93,4.12,1.22,0.284,71.00%,,4.58,4.59,-0.1
1096,2022,Paul Sewald,SEA,64.2,132.5100931677018,,,,115.80490196078432,,9.2,,,122.61636713735554,101.44589216944802,108.0804236200257,Paul Sewald,13892,623149,63.74850495341615,,,,53.10525921568628,,20.0,,74.17991359601449,70.21685661231882,62.51523033514492,-1.3761282971014497,2.199829791666667,69.21791613354037,,,,64.86110525054465,,39.23543,,103.66211180124223,,,,99.92069716775596,,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,2023,Paul Sewald,SEA,64.0,119.0111553784861,,,,125.68004201680668,,,,,122.28119218910582,99.0048304213772,106.18756423432684,Paul Sewald,13892,623149,58.21497774900397,,,,53.55951443277311,,,,67.69223417864475,70.46980834702256,58.70225671457907,-0.9938473613963036,2.4755517248459964,70.6034924302789,,,,62.77083151260504,,,,99.35537848605578,,,,98.63991596638655,,,,,67.0,0.0,67.0,10.64,2.92,1.21,0.277,75.80%,32.00%,3.53,3.59,0.5,57.0,0.0,57.1,11.31,2.83,1.57,0.271,76.00%,,3.77,3.97,0.2
1098,2024,Paul Sewald,- - -,60.2,133.7671163575042,,,,138.61328828828832,,,,,135.86891513780685,102.3186445505571,113.93476334087298,Paul Sewald,13892,623149,66.2702621079258,,,,45.92612563063064,,,,69.12325807321773,68.8833292485549,61.713266743737954,-1.0592245857418112,2.741525529865125,73.22074318718381,,,,58.76412132882882,,,,107.29055649241148,,,,95.80337837837838,,,,,54.0,0.0,54.0,10.2545,3.46797,1.202,0.28886,0.734448,0.335145,3.96355,3.99968,0.337215,58.0,0.0,55.0,10.8,3.10909,1.30909,0.294574,0.762082,,3.6,3.8914,0.399394
1099,2022,Chris Flexen,SEA,179.2,76.81211041852181,,85.10327272727274,,,80.89670886075949,111.61044083526684,,,85.23316725978651,103.9084697508897,100.70213523131672,Chris Flexen,13896,623167,58.68938125556543,,58.1819066060606,,,56.033276962025326,49.17946842227377,,51.69406244752756,40.52304655994309,59.233104414798994,0.0677311134827463,4.365618320882248,41.64170682101516,,39.157669733333336,,,38.55334306329113,58.29744737819023,,105.14657168299198,,103.36945454545452,,,101.613670886076,103.59512761020883,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,2023,Chris Flexen,SEA,137.2,65.86524741081702,,85.98033472803347,,116.4381215469613,66.9493670886076,110.23126760563382,,,83.78123939927033,97.48160515923828,94.93365822134136,Chris Flexen,13896,623167,49.24430336018413,,44.93282521617853,,51.11931767457028,37.27187253164557,43.53067270422535,,42.195186116152456,43.3746067967332,46.31509463248638,0.6333028085299454,4.916277295825771,40.06869004602992,,43.193802357043225,,42.83337762315837,36.75351392405063,58.381574422535216,,98.45627157652474,,97.4338912133891,,104.80386740331494,90.85822784810124,92.71183098591548,,,62.0,8.0,100.0,7.15,2.52,1.31,0.289,72.30%,38.20%,4.26,4.35,0.2,30.0,22.0,132.0,6.61,2.93,1.23,0.288,72.60%,,4.23,4.46,0.8
1101,2024,Chris Flexen,- - -,102.1,64.78856345885634,48.836601307189554,87.0309338521401,,121.7858585055644,92.0,92.93309608540925,,,82.98611692745507,99.3373384855378,92.7214342946986,Chris Flexen,13896,623167,47.435999930265,65.26809460784315,54.133779669260704,,49.558040442265785,47.10529923076922,40.07928761565836,,42.92904807407408,43.98890618803419,49.1727936011396,0.5650334358974359,5.177913703703704,40.07788412831242,24.65849019607843,45.198884591439686,,45.03296097821351,43.71083615384615,58.44109779359432,,97.57085076708506,105.83660130718955,100.02898832684824,,106.6275437201908,94.9102564102564,96.776512455516,,,33.68,22.68,138.159,6.44457,3.19003,1.683,0.28937,0.704568,0.382595,5.16951,5.42162,0.482378,28.0,18.0,115.0,7.2,3.36522,1.25217,0.304225,0.691563,,4.85217,4.66374,1.25325
1102,2025,Chris Flexen,CHW,54.0,5.703977272727275,65.09,44.399570815450645,,145.40493827160492,82.49727272727273,129.67734374999998,,,55.48654266958424,96.6253829321663,92.65962800875276,Chris Flexen,13896,623167,39.871916818181816,65.743057,51.85903317596567,,42.84683691358023,52.720363090909096,38.224103671875,,36.6128039715536,40.7548548796499,42.79842152078775,0.8321728884026257,5.20427659737418,37.6900028125,33.714606,44.35914549356223,,43.2897075308642,41.97171845454546,59.825179765625,,91.69829545454546,117.28,100.86051502145922,,98.36419753086416,103.83454545454546,92.709375,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,2023,Huascar Brazoban,MIA,32.0,118.58157894736844,88.81428571428572,97.56401515151516,,,,109.0503144654088,,,104.9007923930269,94.4001584786054,93.86877971473852,Huascar Brazoban,6107,623211,39.43599736842105,21.76559357142857,29.923618181818178,,,,41.21610754716981,,38.39785876386688,53.497470855784464,28.798360142630735,0.8756370047543582,5.279778034865292,47.15732421052631,63.78087196428571,45.34495965909092,,,,62.573852767295584,,93.64276315789476,91.2714285714286,95.74734848484846,,,,93.55723270440252,,,53.0,0.0,53.0,9.83,3.91,0.93,0.295,74.20%,43.60%,3.66,3.69,0.2,48.0,0.0,66.2,10.66,4.59,0.94,0.295,74.80%,,3.78,3.77,0.2
1104,2024,Huascar Brazoban,MIA,58.2,100.08757062146894,109.46635944700463,83.71957831325302,,,,79.15524475524477,,,90.74718657453104,101.73415597235932,98.21382033563668,Huascar Brazoban,6107,623211,53.478678011363634,50.90907907834101,35.03899506024096,,,,52.85517937062936,,52.74038818092431,56.95255302851525,45.943179351032455,-0.0433502753195673,4.2653368731563415,45.813154659090905,60.76117949308755,48.67108542168675,,,,64.99021241258744,,105.26497175141245,97.58433179723502,102.59518072289156,,,,101.943006993007,,,21.0,0.0,21.0,9.54386,4.2312,0.96,0.299979,0.728869,0.454042,3.98337,4.06916,0.110219,46.0,0.0,56.3,9.91119,4.47602,1.11901,0.308725,0.730337,,4.31616,4.32076,0.145649
1105,2022,Josh Hader,MIL,58.2,49.5625,127.83207855973814,,,108.02099236641222,,77.37076923076924,,,124.40053908355792,99.5646226415094,109.76954177897572,Josh Hader,14212,623352,45.83463875,,,,45.96578828244275,,46.19199646153847,,68.94231871035937,80.0,53.646327093023245,-1.0398127589852009,2.704302674418605,67.41136625,,,,75.10767354961833,,58.48404969230769,,79.75,98.41358428805236,,,99.07557251908398,,105.83230769230768,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,2023,Josh Hader,- - -,50.0,,117.39435114503814,,,108.29850187265916,,92.17619047619048,,,114.33811634185344,92.12794568630044,103.696329683023,Josh Hader,14212,623352,,45.66110603053436,,,42.14517235955056,,51.25295952380952,,59.586609215270414,77.3936139766702,46.606257158006365,-0.4765689819724285,3.2514689395546124,,80.0,,,69.49176805243445,,56.06030095238096,,,93.08473282442746,,,87.95543071161048,,114.47619047619048,,,66.0,0.0,66.0,13.29,3.58,1.0,0.272,79.00%,32.10%,2.89,2.93,1.1,59.0,0.0,58.2,14.26,3.07,1.07,0.266,80.10%,,2.76,2.67,1.1
1107,2024,Josh Hader,SDP,56.1,,115.48390957446809,,,108.98983050847458,,69.03428571428572,,,112.3912830558276,95.19725759059747,107.49823702252692,Josh Hader,14212,623352,,46.54529611702128,,,35.71707737288136,,32.656488,,60.96966202729046,73.10690605263157,44.9239319005848,-0.5536341033138401,3.499911871345029,,77.81855768617024,,,63.71066749999999,,50.89075514285715,,,94.97273936170215,,,95.19194915254234,,99.80571428571427,,,63.0,0.0,63.0,12.6879,4.00074,1.096,0.281852,0.77208,0.341434,3.33859,3.4946,0.804278,59.0,0.0,55.3,12.6944,3.58047,1.13924,0.274336,0.776892,,3.09222,3.43587,0.738775
1108,2025,Josh Hader,HOU,27.0,,130.71666666666667,,,105.5951048951049,,114.23,,,121.38382978723403,97.08255319148935,108.7704255319149,Josh Hader,14212,623352,,50.46643428104574,,,41.29689622377623,,20.0,,67.31431987234043,75.37045938297874,50.79478617021277,-0.9616247872340424,2.5135803829787227,,80.0,,,56.26501720279719,,52.80670799999999,,,98.509477124183,,,94.3062937062937,,71.15,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,2024,Nick Anderson,ATL,35.1,75.88694029850747,100.41666666666669,,,,109.6215328467153,,,,93.36903460837888,106.26721311475409,98.70983606557373,Nick Anderson,18337,623433,56.87522593283582,23.901232000000004,,,,58.568738211678834,,,47.0493071350365,26.094812445255474,57.97116339416058,0.309543795620438,4.794678740875911,36.7120077238806,37.697774,,,,36.04611379562044,,,108.9839552238806,36.833333333333336,,,,104.7850364963504,,,,60.0,0.0,60.0,7.69284,3.08604,1.341,0.295257,0.711693,0.366587,4.56786,4.62477,0.111308,40.0,0.0,37.7,8.59416,2.38727,1.19363,0.308411,0.731707,,4.05836,3.9447,0.333224
1110,2025,Nick Anderson,KCR,21.1,49.82439024390244,73.94583333333334,,,,111.17586206896551,93.59999999999998,,,85.84352331606215,98.49922279792747,95.65595854922276,Nick Anderson,18337,623433,36.38669048780488,58.43981270833332,,,,45.19476321839081,20.0,,38.81703177595628,25.733789972677595,44.60228032786885,0.703386475409836,5.01109781420765,36.71264585365853,35.686259375,,,,38.079878505747125,20.0,,94.2890243902439,100.72083333333332,,,,99.46551724137932,73.94999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,2024,Justin Topa,SEA,69.0,,83.99271948608134,106.14175257731956,,128.71496815286622,,81.5492957746479,,,101.40687022900764,105.1533396946565,105.48921755725196,Justin Topa,15145,623437,,64.82040203426122,51.96632083333334,,49.47592092356688,,50.34874338028168,,66.20001057361377,56.35545458891015,62.7354728298279,-0.8779593403441686,3.013423996175908,,59.68719419700213,44.85722723958333,,52.07062917197453,,60.15015478873239,,,110.07837259100646,104.0,,98.60828025477709,,104.00281690140848,,,56.0,0.0,56.0,7.71191,3.16866,0.907,0.306296,0.718498,0.51264,3.98671,4.04488,0.227021,62.0,0.0,54.0,7.83333,2.83333,1.16667,0.302469,0.696203,,4.5,4.36615,0.0423194
1112,2023,Jackson Stephens,ATL,53.2,50.37652173913044,74.50000000000001,,,113.1090909090909,127.41470588235298,115.41758241758242,,,86.21991179083943,104.33470647106036,100.48970451244912,Jackson Stephens,14420,623451,53.61355217391304,62.29407463054186,,,36.80262333333334,53.565850477941176,53.42643494505495,,48.72662067796609,34.84488722457626,56.08173398305083,0.2164831038135593,4.291047224576271,33.60655814492753,45.5823224630542,,,39.62988424242424,46.78489459558824,42.53954219780218,,105.52840579710144,110.72266009852216,,,95.19696969696972,100.87279411764706,99.54505494505494,,,,,,,,,,,,,,,39.0,2.0,61.2,8.02,3.65,0.88,0.3,73.10%,,3.94,3.96,0.3
1113,2022,Drew Anderson,TEX,22.0,84.2080459770115,,,,114.12253521126762,87.24385964912281,79.078,,,90.00482954545454,103.63977272727274,100.18068181818184,Drew Anderson,15130,623454,55.01753517241378,,,,57.58641901408451,54.28002859649124,44.8700084,,47.13019340909091,38.74191303977273,54.76903826704545,0.3607858238636364,4.805200568181818,40.935873735632185,,,,42.41420887323943,39.627543508771936,45.095242,,103.75114942528737,,,,108.19718309859157,103.20175438596492,97.28,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,2023,Evan Phillips,LAD,63.0,110.24360465116278,99.47634408602153,106.7504,,145.95367647058825,,,,,123.90855904658724,102.63954496208012,109.00346695557964,Evan Phillips,17734,623465,47.53088970930234,53.411184891304345,56.61047016,,53.05984894607843,,,,62.362716251354286,62.739326663055245,56.59572854821236,-0.6537323510292525,2.9857233477789813,54.895757616279056,65.87310956521738,49.58088235999999,,65.50634012254902,,,,98.04011627906976,103.3279569892473,104.724,,102.65269607843136,,,,,66.0,0.0,66.0,10.56,3.29,1.03,0.296,74.80%,42.30%,3.56,3.49,0.7,55.0,0.0,56.1,10.71,3.36,0.8,0.283,74.10%,,3.2,3.22,0.8
